Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,means,dispersions,dispersions_norm,highly_variable
ENTPD6,ENSG00000197586,20,25228075,25195693,+,-0.0319,4.6827927,7.559187,1.257304711820891,True
HCK,ENSG00000101336,20,32101856,32052188,+,-0.1184,3.6743803,7.8318386,1.972246635431573,True
POFUT1,ENSG00000101346,20,32238658,32207880,+,-0.0437,3.4583583,7.4403524,1.5270268804120353,True
EFCAB8,ENSG00000215529,20,32961609,32858923,+,0.0618,0.23480989,4.932214,1.283109864930518,True
CBFA2T2,ENSG00000078699,20,33650036,33490075,+,-0.0754,3.4908843,7.351894,1.4160608115941364,True
RALGAPB,ENSG00000170471,20,38578859,38472816,+,-0.1047,3.5279558,7.190263,1.213304028886593,True
ACTR5,ENSG00000101442,20,38772520,38748460,+,-0.1066,4.241184,7.624185,1.5107529350971924,True
PPP1R16B,ENSG00000101445,20,38923024,38805697,+,-0.1352,4.750071,8.032187,1.8682699734354768,True
DHX35,ENSG00000101452,20,39039723,38962299,+,-0.0618,3.6030352,7.5605197,1.6074227063816904,True
ZSWIM1,ENSG00000168612,20,45885266,45881227,+,-0.0817,3.7605896,7.8474045,1.993176995942972,True
PCIF1,ENSG00000100982,20,45948023,45934683,+,-0.1639,5.7136664,7.8220735,1.1086504806515085,True
LINC00494,ENSG00000235621,20,48370636,48359884,+,-0.0639,2.4069576,7.5972424,1.8452373161346223,True
LINC01273,ENSG00000231742,20,50176676,50171809,+,-0.0094,0.23753184,4.9451537,1.293563198929709,True
BCAS4,ENSG00000124243,20,50882676,50794894,+,-0.2076,4.83338,7.446572,1.1118420423818058,True
RBM38,ENSG00000132819,20,57409333,57391396,+,-0.1022,3.8840044,7.4161115,1.4132468713297643,True
ZNF831,ENSG00000124203,20,59259113,59123381,+,-0.0628,2.017431,6.821623,1.2623015199844527,True
CDH26,ENSG00000124215,20,60034011,59958423,+,-0.0418,1.2563066,6.9962974,1.7967200984162608,True
DNAJC5,ENSG00000101152,20,63936031,63895126,+,0.009,2.9071007,7.1656637,1.3888265123356611,True
PRPF6,ENSG00000101161,20,64033100,63981132,+,-0.0773,5.566992,7.528683,1.034177658917431,True
TCEA2,ENSG00000171703,20,64072347,64049836,+,-0.0536,2.7198136,7.39403,1.6636644960806644,True
CYP4F29P,ENSG00000228314,21,13848364,13843133,-,-0.0442,0.5526919,5.9575787,1.218785407952177,True
ANKRD20A11P,ENSG00000215559,21,13980437,13909574,-,-0.0001,0.19833186,4.6284122,1.037688217331424,True
TIAM1,ENSG00000156299,21,31559977,31118416,-,0.0416,0.46545574,4.9545293,1.3011371184157279,True
RCAN1,ENSG00000159200,21,34615113,34513142,-,0.017,0.27009454,4.5151124,0.946160585996133,True
HLCS,ENSG00000159267,21,36990236,36750888,-,-0.0154,2.824719,6.801061,0.9500288388313928,True
LINC01679,ENSG00000237989,21,43362349,43358147,-,-0.0769,2.7617111,7.21537,1.4486480293386337,True
HSF2BP,ENSG00000160207,21,43659488,43529186,-,-0.0371,1.1596868,7.002865,1.8038636702895294,True
MCM3AP,ENSG00000160294,21,46286297,46235133,-,-0.0843,4.2514586,7.500508,1.3480520258614193,True
AP001347.1,ENSG00000224905,21,14144468,14027419,+,-0.0044,1.1155374,6.268735,1.0053365032387147,True
DOP1B,ENSG00000142197,21,36294274,36156782,+,-0.1365,3.3004103,7.1087503,1.11105142031887,True
BACE2,ENSG00000182240,21,41282530,41167801,+,-0.1303,3.5333338,7.5050097,1.6081355751386648,True
MX2,ENSG00000183486,21,41409393,41361999,+,-0.1488,3.9727294,7.7563186,1.8707000202277437,True
MX1,ENSG00000157601,21,41459214,41420304,+,-0.1744,5.444547,7.507838,1.0093295663310404,True
ZNF295-AS1,ENSG00000237232,21,42055130,42009194,+,0.0066,0.5250371,5.855901,1.1044404211431114,True
ABCG1,ENSG00000160179,21,42297244,42199689,+,-0.0801,3.3711126,7.567209,1.686160732583105,True
TRPM2,ENSG00000142185,21,44443081,44350163,+,-0.0701,3.2297144,8.052354,2.2947469114884695,True
LINC00205,ENSG00000223768,21,45297806,45288050,+,-0.0408,1.9824495,6.9405537,1.3893213956622674,True
DGCR2,ENSG00000070413,22,19122454,19036282,-,-0.0134,4.487284,7.2326717,0.9957061037757152,True
ESS2,ENSG00000100056,22,19144684,19130279,-,-0.0429,4.093207,7.4192576,1.2411651124623357,True
CLTCL1,ENSG00000070371,22,19291719,19179473,-,0.0344,0.32906595,4.828592,1.1994003736566774,True
HIRA,ENSG00000100084,22,19447450,19330698,-,-0.0355,1.6080033,7.1469474,1.6097529476417298,True
TRMT2A,ENSG00000099899,22,20117392,20111875,-,-0.0353,4.737549,8.051192,1.892818119283884,True
ABHD17AP4,ENSG00000229107,22,20670984,20667836,-,-0.0608,0.5077718,5.1183143,1.43344843023023,True
PI4KA,ENSG00000241973,22,20859417,20707691,-,-0.0961,4.351042,7.6905904,1.5981109719634152,True
YPEL1,ENSG00000100027,22,21735794,21697536,-,-0.0355,1.0955501,6.560886,1.3231147166398383,True
PPM1F,ENSG00000100034,22,21952848,21919425,-,-0.0555,3.0814147,7.2067156,1.2339430920068004,True
PRAMENP,ENSG00000197549,22,22043934,21991099,-,-0.0694,2.9713986,7.816021,2.171528757086532,True
RSPH14,ENSG00000100218,22,23145021,23059415,-,0.0248,0.8417526,5.906124,1.160920626366723,True
MIF-AS1,ENSG00000218537,22,23898930,23894426,-,-0.0039,0.2577983,4.9941683,1.333158904243887,True
AC253536.4,ENSG00000235689,22,24008258,24006305,-,-0.0364,0.3979013,5.5454793,1.7785274808436116,True
LRP5L,ENSG00000100068,22,25405377,25351418,-,-0.0419,3.3223267,7.327004,1.3848378282661575,True
NIPSNAP1,ENSG00000184117,22,29581327,29554808,-,-0.1119,4.3792067,7.220945,0.9802790942494193,True
PIK3IP1,ENSG00000100100,22,31292534,31281594,-,-0.3073,6.2841578,8.366156,1.1301044502594841,True
APOL3,ENSG00000128284,22,36166177,36140330,-,-0.0678,4.5722594,7.3978057,1.2129444681908357,True
PLA2G6,ENSG00000184381,22,38214778,38111495,-,-0.0605,3.296083,7.084425,1.0805366635945985,True
JOSD1,ENSG00000100221,22,38701556,38685543,-,-0.0907,3.7971232,7.720714,1.8228251225845284,True
SUN2,ENSG00000100242,22,38794143,38734725,-,-0.0737,2.7805805,6.8375044,0.9938881189678656,True
LINC01315,ENSG00000229891,22,42369284,42364390,-,-0.0466,0.36109528,5.229564,1.5233200611652364,True
NFAM1,ENSG00000235568,22,42432395,42380410,-,-0.0455,0.33756223,5.349011,1.6198133824656515,True
EFCAB6,ENSG00000186976,22,43812337,43528744,-,0.0311,0.36223963,5.268561,1.5548229745720923,True
CELSR1,ENSG00000075275,22,46537170,46360834,-,-0.0947,3.3939369,7.612758,1.743299785026146,True
ALG12,ENSG00000182858,22,49918438,49900229,-,-0.0558,4.7248907,8.620111,2.627679577864603,True
AL022328.4,ENSG00000273253,22,50200837,50199090,-,-0.0348,0.2998557,5.0724945,1.3964336048141461,True
TUBGCP6,ENSG00000128159,22,50245023,50217689,-,-0.1127,4.513289,7.4757814,1.3155237625756846,True
SBF1,ENSG00000100241,22,50475035,50445000,-,-0.0393,4.080233,7.2103667,0.9663632328526256,True
IL17RA,ENSG00000177663,22,17115694,17084954,+,-0.0593,3.0706835,7.2516823,1.2903511876004066,True
BCL2L13,ENSG00000099968,22,17730855,17628855,+,0.0004,3.3577614,7.038239,1.022599061729303,True
USP18,ENSG00000184979,22,18177397,18150170,+,-0.091,2.8002121,7.1250243,1.339917162653073,True
AC000085.1,ENSG00000287146,22,19328901,19291969,+,-0.0393,0.91374445,6.538438,1.8720083727770314,True
DGCR8,ENSG00000128191,22,20111877,20080232,+,-0.0185,2.8145556,7.4681845,1.7529089807766915,True
MED15,ENSG00000099917,22,20587632,20495913,+,-0.0746,4.374803,7.5357304,1.3943882561984624,True
CCDC116,ENSG00000161180,22,21637329,21632716,+,0.0268,0.24319701,4.964183,1.3089356129734764,True
PPIL2,ENSG00000100023,22,21700015,21666009,+,-0.0671,4.320436,7.3366218,1.1324552864587136,True
IGLV10-54,ENSG00000211642,22,22215270,22038643,+,0.0373,1.9771323,7.533074,2.022141794580664,True
AC245060.2,ENSG00000234630,22,22294794,22293733,+,-0.0396,1.4305718,6.3071036,1.0470708756181943,True
IGLV9-49,ENSG00000223350,22,22343732,22343187,+,0.0006,4.8956013,10.824258,5.474731108727032,True
IGLV5-48,ENSG00000211647,22,22353433,22352940,+,0.034,3.4729285,8.707718,3.1168628132473004,True
IGLV1-47,ENSG00000211648,22,22358260,22357739,+,-0.0259,6.0632033,10.713208,4.129525913593099,True
IGLV7-46,ENSG00000211649,22,22370087,22369614,+,-0.043,3.9844413,9.899711,4.752772320668475,True
IGLV5-45,ENSG00000211650,22,22376505,22375986,+,-0.003,4.118827,8.968305,3.278980043377678,True
IGLV1-44,ENSG00000211651,22,22381347,22380766,+,0.0199,6.3952827,10.834646,3.241179334807525,True
IGLV7-43,ENSG00000211652,22,22395489,22395018,+,-0.0585,3.4782763,8.71296,3.123439032234767,True
IGLV1-41,ENSG00000253818,22,22404721,22404207,+,0.0173,3.3281474,8.789222,3.219104654856521,True
IGLV1-40,ENSG00000211653,22,22410282,22409766,+,-0.0682,6.386509,10.163572,2.667271018411416,True
IGLV1-36,ENSG00000211655,22,22432465,22431958,+,-0.0492,3.7898986,9.317498,3.969911181712104,True
IGLV2-28,ENSG00000253451,22,22664907,22664473,+,-0.0249,5.046875,9.572814,3.8582662542891155,True
IGLV3-27,ENSG00000211658,22,22668806,22668288,+,-0.0375,3.9771168,10.142689,5.079488297966275,True
IGLV3-25,ENSG00000211659,22,22687271,22686726,+,0.0109,4.5589004,9.240799,3.6374539879113303,True
IGLV2-23,ENSG00000211660,22,22698407,22697789,+,0.0166,6.97103,11.031408,2.3139022866151846,True
IGLV3-21,ENSG00000211662,22,22713203,22711689,+,0.0211,6.49344,10.044822,2.565714484046929,True
IGLV3-19,ENSG00000211663,22,22721145,22720623,+,0.0753,7.3425536,11.086586,1.8455724324620038,True
IGLV2-18,ENSG00000211664,22,22735089,22734607,+,0.0763,5.2386165,10.056708,4.047627302181133,True
IGLV3-16,ENSG00000211665,22,22747921,22747383,+,-0.0362,5.252156,10.275484,4.3084117739349885,True
IGLV2-14,ENSG00000211666,22,22759218,22758700,+,0.0058,7.322382,10.325865,1.384574482454098,True
IGLV3-12,ENSG00000211667,22,22772582,22771824,+,0.0732,3.5291204,8.748802,3.1684006546116947,True
IGLV2-11,ENSG00000211668,22,22793007,22792491,+,0.0337,6.338843,10.58712,3.029492776978579,True
IGLV3-10,ENSG00000211669,22,22812281,22811747,+,0.0202,4.893509,9.93209,4.322335598386805,True
IGLV2-8,ENSG00000278196,22,22823289,22822658,+,-0.028,5.465624,9.740391,3.670571309257177,True
IGLV4-3,ENSG00000211672,22,22872035,22871507,+,0.0374,3.4174254,8.162922,2.4334480672439596,True
IGLV3-1,ENSG00000211673,22,22881396,22880706,+,0.0681,6.0033092,10.100464,3.4892844636324045,True
IGLL5,ENSG00000254709,22,22896111,22887780,+,0.0532,7.595329,10.296245,1.3666246240792537,True
MMP11,ENSG00000099953,22,23784316,23768226,+,-0.0853,3.1186965,8.069615,2.316400461365339,True
AL022324.1,ENSG00000230637,22,25339975,25327252,+,-0.0236,0.35910946,5.36598,1.6335217067840806,True
MIATNB,ENSG00000244625,22,26780893,26672747,+,-0.0379,2.616608,7.165481,1.3886067195360972,True
HORMAD2,ENSG00000176635,22,30177075,30080174,+,0.0187,0.25055298,5.0052977,1.3421496112321731,True
TCN2,ENSG00000185339,22,30627271,30607003,+,-0.0148,3.0246594,6.844714,1.0025650566425546,True
MORC2-AS1,ENSG00000235989,22,30932449,30922308,+,-0.0146,0.3295964,4.7138453,1.1067040274541002,True
LIMK2,ENSG00000182541,22,31280080,31212239,+,-0.0326,3.4153566,7.5639796,1.6821099635287913,True
SFI1,ENSG00000198089,22,31618588,31488688,+,-0.1269,4.5365863,7.562047,1.4290085406597428,True
HMOX1,ENSG00000100292,22,35394207,35380361,+,-0.1119,3.6579664,7.4172072,1.4147202804847452,True
PICK1,ENSG00000100151,22,38075701,38056311,+,-0.0609,3.26798,6.981493,0.9514145119199976,True
AL031846.1,ENSG00000225720,22,39092855,39091586,+,0.0277,0.4026048,4.9045873,1.2607921875191928,True
GRAP2,ENSG00000100351,22,39973721,39901084,+,-0.0683,1.957602,7.064763,1.5219788808910066,True
ZC3H7B,ENSG00000100403,22,41360147,41301525,+,-0.0556,2.969121,6.934619,1.1107650921542338,True
C22orf46,ENSG00000184208,22,41698136,41688877,+,-0.0204,1.7007245,6.8342867,1.2758266902151172,True
FAM118A,ENSG00000100376,22,45341955,45308968,+,-0.1719,5.0151234,7.510414,1.1943058521772116,True
RIBC2,ENSG00000128408,22,45432509,45413693,+,0.0996,0.47573832,4.6822276,1.081162176199932,True
BX537318.1,ENSG00000273145,22,46015498,46013606,+,-0.0813,1.9880841,6.6847587,1.1161285406390027,True
PPARA,ENSG00000186951,22,46243756,46150521,+,-0.0841,3.095396,6.984235,0.9548539569971246,True
SELENOO,ENSG00000073169,22,50217616,50200979,+,-0.0809,3.1113489,7.0130987,0.9910620421116734,True
NCAPH2,ENSG00000025770,22,50524780,50508224,+,-0.0566,5.1796327,7.4432907,0.9323883536638984,True
DAZL,ENSG00000092345,3,16670306,16586792,-,-0.0461,0.2792996,5.1289196,1.4420157958740376,True
SATB1,ENSG00000182568,3,18445588,18345377,-,-0.0837,2.511393,7.1436834,1.3508856545047587,True
LINC02033,ENSG00000279727,3,36822498,36819276,-,-0.0458,0.2485981,4.7014565,1.096695991538819,True
TRANK1,ENSG00000168016,3,36945098,36826820,-,-0.1554,4.574981,7.6852965,1.5911467683379554,True
PLCD1,ENSG00000187091,3,38029762,38007496,-,-0.0266,3.6557968,7.5544505,1.5992618918801256,True
GORASP1,ENSG00000114745,3,39108363,39096659,-,-0.0716,4.2115607,7.546948,1.4091453171144186,True
ZNF445,ENSG00000185219,3,44477670,44431705,-,-0.0274,2.8755462,7.2914357,1.5401925911643006,True
LTF,ENSG00000012223,3,46485234,46435645,-,0.0186,0.16570987,4.5479736,0.9727070543807831,True
SCAP,ENSG00000114650,3,47477126,47413681,-,0.018,4.0000405,7.0900354,0.974794801765056,True
CCDC51,ENSG00000164051,3,48440456,48432164,-,0.0299,4.45409,7.34097,1.1381755686475596,True
AC134772.1,ENSG00000244380,3,48446656,48440352,-,-0.0391,0.50446165,5.84004,2.0164842222419344,True
PFKFB4,ENSG00000114268,3,48562015,48517684,-,0.0388,1.8845679,6.5348816,0.9560576060410928,True
CELSR3,ENSG00000008300,3,48662886,48636463,-,-0.0111,1.9015841,6.9945383,1.4469777938283357,True
NCKIPSD,ENSG00000213672,3,48686364,48673844,-,-0.0414,4.0056596,7.7036943,1.7999398340863861,True
DALRD3,ENSG00000178149,3,49022293,49015488,-,-0.038,3.874297,7.0739894,0.9532187828467531,True
AC135506.1,ENSG00000270441,3,49160851,49140086,-,-0.0251,0.7737723,6.4167237,1.7351310412165186,True
IP6K1,ENSG00000176095,3,49786542,49724294,-,-0.0196,3.62481,7.1937823,1.1142961290394882,True
UBA7,ENSG00000182179,3,49813953,49805209,-,-0.239,6.0562987,7.936895,1.2286245671371727,True
HYAL1,ENSG00000114378,3,50312381,50299890,-,-0.0161,0.85674006,6.099238,1.3780926620778038,True
HYAL2,ENSG00000068001,3,50322782,50317790,-,-0.049,3.2962854,7.8973074,2.1002501804452822,True
PCBP4,ENSG00000090097,3,51974016,51957454,-,-0.0853,3.1076,7.2721944,1.3160824239278457,True
BAP1,ENSG00000163930,3,52410008,52401008,-,-0.0916,3.8093395,7.253397,1.1944558705385566,True
SFMBT1,ENSG00000163935,3,53046750,52903572,-,-0.0983,4.0699134,7.6163588,1.500457179908517,True
DCP1A,ENSG00000272886,3,53347586,53283429,-,-0.1309,5.209087,7.452678,0.9435784076200763,True
HESX1,ENSG00000163666,3,57227606,57197838,-,0.0193,0.446323,4.764208,1.1473887100028919,True
MYH15,ENSG00000144821,3,108529322,108380368,-,-0.0473,0.99691844,6.1008983,1.3799598560715813,True
CD200R1,ENSG00000163606,3,112975103,112921205,-,-0.1153,3.0085127,7.1068645,1.31806183894918,True
CFAP44,ENSG00000206530,3,113441610,113286930,-,-0.0464,1.6249421,6.872921,1.3170886957286685,True
ILDR1,ENSG00000145103,3,122022247,121987323,-,-0.0473,2.3607512,7.125558,1.3311299238855139,True
HSPBAP1,ENSG00000169087,3,122793831,122739999,-,-0.0662,2.9577622,6.8158116,0.9677809810290671,True
TPRA1,ENSG00000163870,3,127598267,127571232,-,-0.0383,4.4812107,7.4290986,1.2541111793351734,True
AC112484.1,ENSG00000231305,3,128871540,128860620,-,0.0078,0.64497155,5.7335677,0.9668670477089849,True
TOPBP1,ENSG00000163781,3,133662380,133598175,-,-0.0055,3.1601508,7.1665907,1.1836087573372198,True
WWTR1,ENSG00000018408,3,149736714,149517235,-,-0.028,0.9223805,6.5087085,1.8385753044455981,True
AC008040.1,ENSG00000239219,3,169966734,169939353,-,-0.0308,0.45636094,5.1205,1.4352142143276723,True
KCNMB3,ENSG00000171121,3,179267002,179236691,-,-0.0617,1.8263162,6.617152,1.043923850508954,True
AC069431.1,ENSG00000240063,3,182793394,182783236,-,-0.043,0.27298,5.102728,1.4208572031811253,True
ABCC5,ENSG00000114770,3,184017939,183919934,-,-0.0827,2.9885948,7.616056,1.9308717099671795,True
DGKG,ENSG00000058866,3,186362234,186105668,-,-0.0752,1.9939398,6.669863,1.100219990760793,True
TNK2,ENSG00000061938,3,195911945,195863364,-,-0.0572,2.6883006,6.814374,0.9660507583379832,True
ZDHHC19,ENSG00000163958,3,196211437,196197452,-,-0.054,0.69383246,5.791285,1.031774829269819,True
ANKRD18DP,ENSG00000226435,3,198080720,198053522,-,-0.0583,1.9340287,7.2587194,1.7291271654886473,True
BHLHE40,ENSG00000134107,3,4985323,4979437,+,-0.1342,4.0590224,7.4519672,1.4614596656764935,True
SETD5,ENSG00000168137,3,9479240,9397615,+,-0.0759,4.056256,7.168819,1.080729585923058,True
BRPF1,ENSG00000156983,3,9748015,9731729,+,-0.0329,3.3374903,7.2671065,1.3097000101934204,True
FANCD2,ENSG00000144554,3,10101930,10026414,+,-0.0962,4.0262027,7.2384243,1.1743231257751108,True
IRAK2,ENSG00000134070,3,10243745,10164919,+,-0.1377,4.1163692,7.770198,1.702836861989259,True
PPARG,ENSG00000132170,3,12434356,12287368,+,-0.0032,0.4300532,4.8668337,1.230293506036864,True
HDAC11,ENSG00000163517,3,13506424,13479724,+,-0.0469,1.6748738,7.1335683,1.5954638736778777,True
FBLN2,ENSG00000163520,3,13638422,13549125,+,-0.0564,2.765339,8.009823,2.404768514560028,True
SLC6A6,ENSG00000131389,3,14489349,14402576,+,-0.0654,2.8520687,8.392614,2.8654565179320883,True
PLCL2,ENSG00000154822,3,17090604,16802651,+,-0.07,3.0927994,6.9795437,0.9489692160112505,True
AC104451.2,ENSG00000286352,3,17745665,17742952,+,0.0214,0.25752348,4.9535437,1.300340897706868,True
TGFBR2,ENSG00000163513,3,30694142,30606502,+,-0.1408,3.7674077,7.079684,0.9608756375590164,True
LINC01811,ENSG00000226320,3,34677247,33956972,+,-0.0448,0.7096039,5.7124286,0.9430943756434631,True
C3orf35,ENSG00000198590,3,37440186,37381062,+,-0.0351,0.7590846,6.1406727,1.4246893944411874,True
VILL,ENSG00000136059,3,38007188,37988059,+,-0.1036,4.0255313,7.9815316,2.173528559980737,True
MYD88,ENSG00000172936,3,38143022,38138478,+,-0.0973,5.446098,7.8250055,1.3873990131181477,True
MYRIP,ENSG00000170011,3,40260321,39808914,+,-0.0138,0.2332462,4.6607337,1.0637986325750828,True
ZNF620,ENSG00000177842,3,40518736,40477131,+,-0.0408,2.2168396,7.0182776,1.21420096613771,True
TRAK1,ENSG00000182606,3,42225890,42013802,+,-0.0757,3.2088718,7.32911,1.3874799202497523,True
ZNF502,ENSG00000196653,3,44723831,44712643,+,-0.0258,1.7847235,6.707081,1.1399689576134773,True
CCR3,ENSG00000183625,3,46266706,46163604,+,-0.0116,0.58287853,6.021475,1.2906418109292572,True
PTPN23,ENSG00000076201,3,47413435,47381011,+,-0.03,2.8599503,7.3545527,1.6161536713394267,True
ATRIP,ENSG00000164053,3,48467645,48446710,+,-0.0346,2.9759471,7.649472,1.971088053571977,True
WDR6,ENSG00000178252,3,49015953,49007062,+,-0.1172,5.179865,8.063854,1.6721107724901916,True
TCTA,ENSG00000145022,3,49416475,49412206,+,-0.0409,4.0696907,7.1941557,0.9450371627161851,True
RNF123,ENSG00000164068,3,49721529,49689538,+,-0.0098,3.786299,7.273665,1.2217088105439788,True
MAPKAPK3,ENSG00000114738,3,50649291,50611520,+,-0.0069,4.161708,7.186087,0.9344227428327039,True
RAD54L2,ENSG00000164080,3,51668667,51541144,+,-0.0605,3.527227,7.5489798,1.6632935072172805,True
PARP3,ENSG00000041880,3,51948867,51942345,+,-0.0313,3.46085,7.419146,1.5004247167746314,True
PPM1M,ENSG00000164088,3,52250599,52245759,+,-0.0515,3.4059978,7.2967825,1.3469267692151599,True
PHF7,ENSG00000010318,3,52423641,52410660,+,-0.0133,2.5327632,6.8043613,0.9810451971239132,True
NISCH,ENSG00000010322,3,52493068,52455118,+,-0.0478,3.9582384,7.0740166,0.9532553295490307,True
IL17RB,ENSG00000056736,3,53865794,53846568,+,-0.0225,1.0275669,6.5776653,1.3413660163311512,True
FLNB,ENSG00000136068,3,58172251,58008400,+,-0.0574,3.0824618,7.7058387,1.860063860997539,True
PTPRG,ENSG00000144724,3,62297609,61561569,+,-0.0328,0.2912551,4.7462487,1.1328806981220085,True
LINC01215,ENSG00000271856,3,108138610,108125821,+,-0.0555,2.27885,7.1758857,1.3859841432953892,True
CD96,ENSG00000153283,3,111665750,111292719,+,-0.0883,3.2013795,7.2435284,1.2801225770232114,True
CD200,ENSG00000091972,3,112362812,112332347,+,-0.1148,3.4805121,7.2713623,1.3150386271174828,True
SIDT1,ENSG00000072858,3,113629578,113532296,+,-0.2226,5.0348697,7.7418385,1.493232004347504,True
ZDHHC23,ENSG00000184307,3,113965401,113947901,+,0.0528,0.4835738,4.7316227,1.1210652758661517,True
TIGIT,ENSG00000181847,3,114310288,114276913,+,-0.0451,2.0141947,7.297525,1.770571998629008,True
ADPRH,ENSG00000144843,3,119589945,119579268,+,-0.0252,2.6988168,6.9931126,1.1811619138840035,True
NR1I2,ENSG00000144852,3,119818485,119780484,+,0.0271,0.478419,5.7520285,1.9453852183149458,True
AC092910.3,ENSG00000242622,3,120136783,120094895,+,-0.0446,0.22869694,4.7526855,1.1380805933077358,True
FBXO40,ENSG00000163833,3,121630295,121593379,+,-0.0398,1.212888,7.0235386,1.826350906341039,True
SLC15A2,ENSG00000163406,3,121944188,121894401,+,-0.0656,3.0415876,6.9260535,1.1004566376932259,True
CHCHD6,ENSG00000159685,3,126960420,126704240,+,-0.0411,2.9162097,6.9690986,1.1522611692917404,True
ABTB1,ENSG00000114626,3,127680926,127672935,+,-0.1611,4.971333,7.75539,1.510736478078228,True
IFT122,ENSG00000163913,3,129520507,129440036,+,0.0203,2.790185,6.802851,0.9521831525900425,True
NEK11,ENSG00000114670,3,131350465,131026850,+,0.0305,0.17055473,4.579282,0.9979989069701957,True
