Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,means,dispersions,dispersions_norm,highly_variable,velocity_gamma,velocity_qreg_ratio,velocity_r2,velocity_genes
CD40,ENSG00000101017,20,46129863,46118278,+,-0.2972,5.4528933,7.0397086,1.0727129603172685,True,0.041759726,0.041759726,0.29147088527679443,True
LINC01273,ENSG00000231742,20,50176676,50171809,+,-0.0341,0.34259185,4.954291,1.643046388111313,True,0.23943813,0.23943813,0.9957805103622377,True
BCAS4,ENSG00000124243,20,50882676,50794894,+,-0.221,4.1011553,6.993652,1.3894012762308583,True,0.1594671,0.1594671,0.43139123916625977,True
RBM38,ENSG00000132819,20,57409333,57391396,+,-0.1191,3.4775903,6.928769,1.4637646817587708,True,0.09589734,0.09589734,-1.1988945007324219,False
CDH26,ENSG00000124215,20,60034011,59958423,+,-0.0784,1.5745988,7.0052347,2.023707299465339,True,0.1975086,0.1975086,0.03731334209442139,True
SS18L1,ENSG00000184402,20,62182514,62143769,+,-0.0637,2.7531447,6.6826296,1.340550633210512,True,0.2996586,0.2996586,-0.7093322277069092,False
PRPF6,ENSG00000101161,20,64033100,63981132,+,-0.0805,5.498297,7.0846524,1.1285756110063803,True,0.04946071,0.04946071,-0.9269943237304688,False
CYP4F29P,ENSG00000228314,21,13848364,13843133,-,-0.0795,0.75356436,5.966716,1.711005282133486,True,1.5028975,1.5028975,0.9999999999999948,True
TIAM1,ENSG00000156299,21,31559977,31118416,-,0.0441,0.508283,5.1060786,1.7733969499844415,True,0.22190134,0.22190134,-0.7288007736206055,False
URB1,ENSG00000142207,21,32393012,32311018,-,0.0193,2.8669734,6.6642623,1.3193758881252702,True,0.04216935,0.04216935,-0.7198706865310669,False
CBR3-AS1,ENSG00000236830,21,36175815,36131767,-,-0.123,0.45269066,4.101807,0.9109601034371888,True,1.5426561,1.5426561,-0.29745638370513916,False
HLCS,ENSG00000159267,21,36990236,36750888,-,-0.0779,3.0656712,6.8035674,1.3084482949441998,True,0.24922092,0.24922092,-1.2983782291412354,False
LINC01679,ENSG00000237989,21,43362349,43358147,-,-0.0747,2.3833847,7.350468,2.1990497314203803,True,0.1127861,0.1127861,0.9534905888140202,True
LSS,ENSG00000160285,21,46228824,46188141,-,-0.0686,4.03351,6.590932,0.9075408569865551,True,0.08604455,0.08604455,-0.893119215965271,False
BTG3-AS1,ENSG00000280594,21,17633199,17611744,+,-0.0412,0.2553733,4.2466474,1.0353443554527155,True,0.14629649,0.14629649,-0.06138312816619873,False
ETS2,ENSG00000157557,21,38824955,38805183,+,-0.0851,0.7756176,5.697574,1.4017229070873662,True,0.0017956236,0.0017956236,-0.07011866569519043,False
BACE2,ENSG00000182240,21,41282530,41167801,+,-0.1374,2.8851466,7.074989,1.7928823064550203,True,0.30431998,0.30431998,0.3227563500404358,True
MX2,ENSG00000183486,21,41409393,41361999,+,-0.1859,3.4142673,7.4903827,2.160462788946448,True,0.02389144,0.02389144,0.5729440152645111,True
MX1,ENSG00000157601,21,41459214,41420304,+,-0.1592,5.110428,7.1966534,1.2677865408535018,True,0.017213868,0.017213868,-0.2006615400314331,False
ZNF295-AS1,ENSG00000237232,21,42055130,42009194,+,-0.0137,0.7189703,5.8650026,1.594122253284366,True,0.28750706,0.28750706,-0.598465085029602,False
ABCG1,ENSG00000160179,21,42297244,42199689,+,-0.0571,2.5120316,6.890295,1.6912192914856807,True,0.027729949,0.027729949,-0.4345269203186035,False
SLC37A1,ENSG00000160190,21,42581440,42496008,+,0.0055,4.5602717,6.716042,1.0202841145339945,True,0.59960026,0.59960026,0.08275866508483887,True
ADARB1,ENSG00000197381,21,45226560,45073853,+,0.0113,0.97389835,5.3819466,1.0390215664307534,True,0.8962419,0.8962419,-0.21284067630767822,False
PCBP3,ENSG00000183570,21,45942454,45643694,+,-0.0328,0.18194072,4.2376,1.0275746393759733,True,2.2925794,2.2925794,0.990144937299192,True
DGCR2,ENSG00000070413,22,19122454,19036282,-,-0.03,4.529322,7.035438,1.4449612740216475,True,0.19042411,0.19042411,-0.9406033754348755,False
SLC25A1,ENSG00000100075,22,19178739,19175581,-,0.0944,5.221421,6.946737,0.9571541916627793,True,0.0033147568,0.0033147568,-1.1612977981567383,False
CLTCL1,ENSG00000070371,22,19291719,19179473,-,0.0171,0.4661437,4.8371105,1.5424155839962599,True,0.08180258,0.08180258,-0.29018378257751465,False
HIRA,ENSG00000100084,22,19447450,19330698,-,-0.0411,0.8384,5.264744,0.9043387911626767,True,0.07015457,0.07015457,-0.38970255851745605,False
TRMT2A,ENSG00000099899,22,20117392,20111875,-,-0.045,4.710423,8.301472,2.6081628187631276,True,0.0043491214,0.0043491214,-0.16428709030151367,False
KLHL22,ENSG00000099910,22,20495844,20441519,-,-0.0807,2.4612088,6.5197062,1.2822509041132881,True,0.35787392,0.35787392,-0.7558671236038208,False
PI4KA,ENSG00000241973,22,20859417,20707691,-,-0.0792,4.0381107,7.178597,1.6577390423772682,True,0.09849629,0.09849629,-2.028601884841919,False
MAPK1,ENSG00000100030,22,21867680,21754500,-,-0.1728,3.033946,6.5893273,1.2329870620875805,True,0.018487452,0.018487452,-1.0072860717773438,False
PRAMENP,ENSG00000197549,22,22043934,21991099,-,-0.0935,2.2716138,7.3499417,2.1984687842540716,True,0.044497706,0.044497706,-0.5535169839859009,False
RSPH14,ENSG00000100218,22,23145021,23059415,-,0.0025,1.1018367,5.915691,1.1756924146749557,True,0.4283581,0.4283581,-0.01339101791381836,False
ADORA2A-AS1,ENSG00000178803,22,24495074,24429206,-,-0.0625,0.17112675,4.1707573,0.9701723504584204,True,6.9848375,6.9848375,0.32022422552108765,True
AL022332.1,ENSG00000233577,22,25282674,25279529,-,-0.1171,1.724337,6.294556,1.233432850508871,True,0.5009792,0.5009792,0.7022573947906494,True
LRP5L,ENSG00000100068,22,25405377,25351418,-,-0.0102,3.0158896,6.4740987,1.1001456202189213,True,0.1899902,0.1899902,-0.5896368026733398,False
TFIP11,ENSG00000100109,22,26512505,26491225,-,-0.0685,4.6802096,7.0715947,1.1180669037989197,True,0.033372853,0.033372853,-0.388688325881958,False
AP1B1,ENSG00000100280,22,29423179,29327680,-,-0.0675,5.220251,6.9946685,1.0167305878610255,True,0.34400058,0.34400058,-0.32880866527557373,False
NIPSNAP1,ENSG00000184117,22,29581327,29554808,-,-0.1234,4.1853027,6.864254,1.217350542246776,True,0.008959037,0.008959037,-0.5725390911102295,False
PIK3IP1,ENSG00000100100,22,31292534,31281594,-,-0.3671,5.7201214,8.147201,1.5714124377139425,True,0.017048055,0.017048055,0.7200213372707367,True
PISD,ENSG00000241878,22,31662432,31618491,-,-0.1134,5.036877,7.1856303,1.2562303070599943,True,0.06607507,0.06607507,-0.7129807472229004,False
APOL3,ENSG00000128284,22,36166177,36140330,-,-0.1306,4.581974,7.0318956,1.069968245473598,True,0.030070942,0.030070942,-0.28931117057800293,False
PLA2G6,ENSG00000184381,22,38214778,38111495,-,-0.081,3.1569688,7.0788426,1.6499352990602196,True,0.5112526,0.5112526,0.4297807812690735,True
JOSD1,ENSG00000100221,22,38701556,38685543,-,-0.1041,3.5877073,7.631926,2.236447338839563,True,0.05263482,0.05263482,-0.05250680446624756,False
SUN2,ENSG00000100242,22,38794143,38734725,-,-0.0593,2.5105114,6.6414614,1.4166154589123368,True,0.02576088,0.02576088,-0.272716760635376,False
TOB2,ENSG00000183864,22,41446801,41433494,-,-0.1858,3.7538998,6.9006157,1.3028752610789327,True,0.02980787,0.02980787,-0.32532262802124023,False
EFCAB6,ENSG00000186976,22,43812337,43528744,-,0.0168,0.50998664,5.277524,1.9206288518630352,True,0.3695122,0.3695122,-0.43763113021850586,False
CELSR1,ENSG00000075275,22,46537170,46360834,-,-0.0491,1.6981152,6.1915197,1.1188563883662257,True,0.09121656,0.09121656,-0.46599316596984863,False
ALG12,ENSG00000182858,22,49918438,49900229,-,-0.0312,4.228125,6.6284485,0.903817470908668,True,0.03310499,0.03310499,-0.6883279085159302,False
MLC1,ENSG00000100427,22,50085902,50059391,-,0.1192,0.48757252,4.3508635,1.1248418697662261,True,0.05583554,0.05583554,0.24224287271499634,True
IL17RA,ENSG00000177663,22,17115694,17084954,+,-0.0839,2.9038837,7.412678,2.182187242932916,True,0.0022825818,0.0022825818,-0.8117654323577881,False
BCL2L13,ENSG00000099968,22,17730855,17628855,+,-0.0626,3.607857,7.137464,1.6052298017446496,True,0.036382988,0.036382988,-1.0238239765167236,False
USP18,ENSG00000184979,22,18177397,18150170,+,-0.0916,2.1578162,6.4224215,1.1748909205829354,True,0.02803554,0.02803554,-0.2239975929260254,False
DGCR8,ENSG00000128191,22,20111877,20080232,+,-0.0034,2.6559072,6.5543113,1.1926187703201498,True,0.09760896,0.09760896,-0.9410749673843384,False
MED15,ENSG00000099917,22,20587632,20495913,+,-0.0836,4.164152,7.0200543,1.4245066838179954,True,0.09447468,0.09447468,-1.0568935871124268,False
CCDC116,ENSG00000161180,22,21637329,21632716,+,0.0136,0.3492512,4.9770637,1.6626029444722836,True,0.8157592,0.8157592,0.999999999999997,True
IGLV10-54,ENSG00000211642,22,22215270,22038643,+,0.0219,2.33435,7.5583873,2.4285017608615056,True,2.9218426,2.9218426,-1.1833508014678955,False
AC245060.2,ENSG00000234630,22,22294794,22293733,+,-0.0807,1.6925081,6.3940854,1.3441093766127756,True,0.082489386,0.082489386,-0.8881916999816895,False
IGLV9-49,ENSG00000223350,22,22343732,22343187,+,-0.0113,5.1520853,10.985927,5.977642045165797,True,0.0015703328,0.0015703328,0.9999922813931335,False
IGLV5-48,ENSG00000211647,22,22353433,22352940,+,0.0134,3.8504853,8.747974,3.661166049432621,True,0.10020719,0.10020719,0.4634423851966858,True
IGLV1-47,ENSG00000211648,22,22358260,22357739,+,-0.0343,6.1652217,10.959379,3.322055745584424,True,0.000627992,0.000627992,0.3081938624382019,False
IGLV5-45,ENSG00000211650,22,22376505,22375986,+,0.0439,4.1009307,8.860326,3.8713789532393115,True,0.11529965,0.11529965,-0.43680012226104736,False
IGLV1-44,ENSG00000211651,22,22381347,22380766,+,0.0097,6.5785475,10.997574,3.3510794088617892,True,0.0016087455,0.0016087455,-0.4301687479019165,False
IGLV7-43,ENSG00000211652,22,22395489,22395018,+,-0.1106,3.874183,8.735144,3.644786662832003,True,0.002280101,0.002280101,-0.5339957475662231,False
IGLV1-41,ENSG00000253818,22,22404721,22404207,+,0.0187,3.4781277,9.011127,4.046991356016168,True,0.04044483,0.04044483,0.9901939425617456,True
IGLV1-40,ENSG00000211653,22,22410282,22409766,+,-0.0478,5.6670623,10.090938,3.320160815194624,True,0.009102178,0.009102178,-0.2641564607620239,False
IGLV2-28,ENSG00000253451,22,22664907,22664473,+,-0.0598,5.1633854,9.650968,4.318362362382624,True,1.616855e-05,1.616855e-05,0.8223913162946701,False
IGLV3-25,ENSG00000211659,22,22687271,22686726,+,0.0039,4.6550922,9.4323435,3.9783058620748433,True,0.018617276,0.018617276,0.05256134271621704,True
IGLV2-23,ENSG00000211660,22,22698407,22697789,+,-0.007,7.140514,11.072168,1.6242963838782434,True,0.0013816112,0.0013816112,0.8062037825584412,False
IGLV3-21,ENSG00000211662,22,22713203,22711689,+,0.0138,6.489872,10.217514,2.758321270908054,True,0.0023641055,0.0023641055,0.7825864553451538,False
IGLV3-19,ENSG00000211663,22,22721145,22720623,+,0.0274,7.744027,11.1029215,1.9449242626561938,True,0.0042545646,0.0042545646,0.8251383006572723,False
IGLV2-18,ENSG00000211664,22,22735089,22734607,+,0.0595,5.626612,10.093786,3.322723676626003,True,0.007143549,0.007143549,-0.5242081880569458,False
IGLV3-16,ENSG00000211665,22,22747921,22747383,+,-0.0484,4.82426,10.356414,5.097892187787108,True,0.0006118872,0.0006118872,0.8333431780338287,False
IGLV2-14,ENSG00000211666,22,22759218,22758700,+,-0.0271,7.607051,10.62894,1.3865561339098562,True,0.004882572,0.004882572,0.9103316739201546,False
IGLV3-12,ENSG00000211667,22,22772582,22771824,+,0.0582,3.8981974,8.796062,3.7225540522533103,True,0.020754253,0.020754253,0.9807789716869593,True
IGLV2-11,ENSG00000211668,22,22793007,22792491,+,0.0154,6.589545,10.678721,3.1087872589537384,True,0.0041550943,0.0041550943,0.6201194822788239,False
IGLV3-10,ENSG00000211669,22,22812281,22811747,+,-0.0166,4.7079406,9.699475,4.301957750518523,True,0.01542778,0.01542778,-0.1526097059249878,False
IGLV2-8,ENSG00000278196,22,22823289,22822658,+,-0.0181,5.3740053,9.655836,4.324413645760898,True,0.0038251686,0.0038251686,0.11781471967697144,False
IGLV4-3,ENSG00000211672,22,22872035,22871507,+,0.0403,3.4573474,8.068481,2.8776112883195615,True,0.0049362793,0.0049362793,0.8059251308441162,False
IGLV3-1,ENSG00000211673,22,22881396,22880706,+,0.0644,6.2643685,10.197049,2.7427702399400395,True,0.016609792,0.016609792,-0.039374589920043945,False
IGLL5,ENSG00000254709,22,22896111,22887780,+,-0.0212,7.817208,10.195867,1.3286605704879446,True,0.506964,0.506964,0.8684478253126144,True
MMP11,ENSG00000099953,22,23784316,23768226,+,-0.0882,2.660757,8.037045,2.9019889464209374,True,0.013456053,0.013456053,-0.45886433124542236,False
UPB1,ENSG00000100024,22,24528390,24494107,+,0.0103,0.26758105,4.667764,1.3969862693512394,True,0.92656064,0.92656064,0.7537862360477448,True
GRK3,ENSG00000100077,22,25729294,25564675,+,-0.1931,3.4950469,6.63737,1.102275665570602,True,0.14128508,0.14128508,-0.10746312141418457,False
HORMAD2,ENSG00000176635,22,30177075,30080174,+,0.0027,0.36041352,5.014435,1.694696122404323,True,0.05457456,0.05457456,0.5043315589427948,True
TCN2,ENSG00000185339,22,30627271,30607003,+,-0.084,3.3550954,6.8955283,1.4225284995986724,True,0.003265982,0.003265982,-0.4827563762664795,False
SLC35E4,ENSG00000100036,22,30669016,30635781,+,0.0378,0.7375713,5.494016,1.1678056140113513,True,0.076884024,0.076884024,-0.11704123020172119,False
LIMK2,ENSG00000182541,22,31280080,31212239,+,-0.0378,3.3447545,7.52893,2.208282113957169,True,0.08966018,0.08966018,-0.926262378692627,False
SFI1,ENSG00000198089,22,31618588,31488688,+,-0.1247,4.1695213,7.124407,1.5632564167526504,True,0.08396278,0.08396278,-0.13202393054962158,False
TOM1,ENSG00000100284,22,35347992,35299275,+,-0.1311,3.45306,6.7500434,1.2420501802261963,True,0.39816877,0.39816877,-1.1135187149047852,False
HMOX1,ENSG00000100292,22,35394207,35380361,+,-0.1379,3.1961143,7.200458,1.8008027850409754,True,0.055708542,0.055708542,-0.6256904602050781,False
NCF4,ENSG00000100365,22,36878017,36860988,+,-0.2268,5.8322105,7.509573,0.9977493256008555,True,0.0020105953,0.0020105953,-3.623779296875,False
CYTH4,ENSG00000100055,22,37315341,37282027,+,-0.2239,5.5477743,7.4578996,1.5925010147325485,True,0.038470734,0.038470734,-1.6458852291107178,False
SH3BP1,ENSG00000100092,22,37656119,37634654,+,-0.0077,0.49320066,4.5082984,1.2600420546759763,True,1.022955,1.022955,0.4540046453475952,True
GTPBP1,ENSG00000100226,22,38738299,38705742,+,-0.0489,4.0213633,6.6130433,0.9357677239427484,True,0.24206421,0.24206421,-1.5601673126220703,False
AL031846.1,ENSG00000225720,22,39092855,39091586,+,0.0027,0.2509288,4.5948253,1.3343486151948782,True,0.51635104,0.51635104,0.9999999999999953,True
MGAT3,ENSG00000128268,22,39492194,39457012,+,0.0002,3.1004899,6.5765615,1.0268407395192392,True,0.5012125,0.5012125,-0.6311028003692627,False
WBP2NL,ENSG00000183066,22,42058456,41998725,+,0.002,0.34000072,4.2257056,1.017360251380914,True,1.3278472,1.3278472,-1.7461984157562256,False
FAM118A,ENSG00000100376,22,45341955,45308968,+,-0.2083,4.6976995,7.1252255,1.1830450108094972,True,0.01197111,0.01197111,-0.4185914993286133,False
BX537318.1,ENSG00000273145,22,46015498,46013606,+,-0.0854,1.2307385,6.0373125,1.312468764620349,True,0.025835464,0.025835464,-0.11175274848937988,False
MIRLET7BHG,ENSG00000197182,22,46113928,46053869,+,-0.0569,1.2054102,5.9886756,1.2577714164848972,True,0.066469796,0.066469796,-0.7051985263824463,False
SELENOO,ENSG00000073169,22,50217616,50200979,+,-0.0907,2.9007728,7.244852,1.9887092559337358,True,0.009761769,0.009761769,-1.001702070236206,False
NCAPH2,ENSG00000025770,22,50524780,50508224,+,-0.0066,4.988471,7.2029424,1.277205262187724,True,0.006254198,0.006254198,-2.4629392623901367,False
RAF1,ENSG00000132155,3,12664226,12583601,-,-0.1288,5.26504,6.968568,0.9842889523785006,True,0.110625446,0.110625446,-5.426551342010498,False
TBC1D5,ENSG00000131374,3,18444817,17157162,-,-0.0874,2.7535067,6.3308697,0.935023947655008,True,1.3830928,1.3830928,-0.7023396492004395,False
UBE2E2-AS1,ENSG00000233153,3,23202703,23194929,-,0.008,0.20751114,4.3823037,1.1518417764553797,True,0.4041201,0.4041201,0.9990315787144937,True
AC112220.2,ENSG00000271643,3,33798539,33793644,-,-0.0704,0.99202913,5.4472046,1.1140123956362928,True,0.57982826,0.57982826,0.7980472445487976,True
TRANK1,ENSG00000168016,3,36945098,36826820,-,-0.1464,3.8262444,6.92138,1.3293824994062147,True,0.070491806,0.070491806,-1.1743435859680176,False
PLCD1,ENSG00000187091,3,38029762,38007496,-,-0.0895,3.8388646,7.6708364,2.286119344414003,True,0.021545699,0.021545699,-0.26045215129852295,False
GORASP1,ENSG00000114745,3,39108363,39096659,-,-0.098,4.1006045,7.15821,1.6082017363093084,True,0.021551508,0.021551508,-0.9534029960632324,False
CSRNP1,ENSG00000144655,3,39154562,39141855,-,-0.0732,3.891343,6.644193,0.9755328424603628,True,0.041233003,0.041233003,-2.9378135204315186,False
EIF1B-AS1,ENSG00000280739,3,40309698,40061110,-,-0.068,1.1279311,5.7373376,0.975115272619685,True,1.3572848,1.3572848,0.7910247594118118,True
ZNF445,ENSG00000185219,3,44477670,44431705,-,-0.0137,2.7376237,6.544022,1.180756867117851,True,0.067253195,0.067253195,-0.22349762916564941,False
LTF,ENSG00000012223,3,46485234,46435645,-,0.0028,0.24268109,4.557111,1.3019606024586194,True,0.017926553,0.017926553,0.9999999999999499,True
PRSS42P,ENSG00000178055,3,46834095,46829542,-,-0.0585,0.26917893,4.475576,1.231941021891621,True,0.24030599,0.24030599,0.9815120883285999,True
CCDC51,ENSG00000164051,3,48440456,48432164,-,-0.0006,4.5919676,7.0720763,1.1186504080318016,True,0.0045515513,0.0045515513,-7.125019073486328,False
AC134772.1,ENSG00000244380,3,48446656,48440352,-,-0.0729,0.69307345,5.8491774,1.5759367470612304,True,1.0552728,1.0552728,0.9997200608777348,True
CELSR3,ENSG00000008300,3,48662886,48636463,-,-0.0576,2.222755,7.0485587,1.8658733742206668,True,0.073289715,0.073289715,-0.23052167892456055,False
NCKIPSD,ENSG00000213672,3,48686364,48673844,-,-0.0456,3.9244838,7.256594,1.7573082792226773,True,0.018631617,0.018631617,-0.9964927434921265,False
AC135506.1,ENSG00000270441,3,49160851,49140086,-,-0.0544,1.0224015,6.425861,1.7494324666314682,True,0.7901577,0.7901577,0.9756659660488367,True
IP6K1,ENSG00000176095,3,49786542,49724294,-,-0.0567,3.7016048,6.7142777,1.0650010111754518,True,0.24174564,0.24174564,-2.575240135192871,False
UBA7,ENSG00000182179,3,49813953,49805209,-,-0.2647,5.675011,7.739377,1.2045002564797418,True,0.0037061323,0.0037061323,-0.1442704200744629,False
TRAIP,ENSG00000183763,3,49856574,49828601,-,0.0598,2.9662204,6.7150044,1.377874014335736,True,0.12756391,0.12756391,-0.02209639549255371,False
HYAL1,ENSG00000114378,3,50312381,50299890,-,-0.0488,1.1202644,6.107795,1.3917335066530885,True,0.06397037,0.06397037,0.11518675088882446,True
BAP1,ENSG00000163930,3,52410008,52401008,-,-0.0857,3.497774,6.687373,1.1643059191322573,True,0.035082903,0.035082903,-0.7954214811325073,False
SFMBT1,ENSG00000163935,3,53046750,52903572,-,-0.0999,3.8079894,7.2311926,1.7248812573852492,True,0.014873608,0.014873608,-0.5425710678100586,False
DCP1A,ENSG00000272886,3,53347586,53283429,-,-0.1562,5.028492,6.9982243,1.0291726336907105,True,0.11440253,0.11440253,-0.337780237197876,False
ARHGEF3,ENSG00000163947,3,57079329,56727418,-,-0.0168,3.6983693,6.6482334,0.9806905109108992,True,0.2604539,0.2604539,-0.6350771188735962,False
FAM86DP,ENSG00000244026,3,75435110,75421552,-,-0.0325,1.9443066,6.089613,1.00553607149561,True,0.07186622,0.07186622,-0.20591211318969727,False
ROBO1,ENSG00000169855,3,79767998,78597239,-,-0.0625,0.7738285,5.604842,1.295160596862832,True,0.033030365,0.033030365,-0.18094563484191895,False
MYH15,ENSG00000144821,3,108529322,108380368,-,-0.0949,1.248926,6.1521792,1.441648543680863,True,0.0020965843,0.0020965843,-0.35357916355133057,False
CD200R1,ENSG00000163606,3,112975103,112921205,-,-0.1239,2.37289,6.895538,1.6970050832370995,True,0.004325449,0.004325449,-0.5177973508834839,False
CFAP44,ENSG00000206530,3,113441610,113286930,-,-0.0506,1.2931688,6.5624046,1.902990342008982,True,0.013223538,0.013223538,-0.5937883853912354,False
LSAMP,ENSG00000185565,3,117139389,115802363,-,-0.0016,0.902429,5.6245966,1.3178612462485153,True,0.28063142,0.28063142,-1.7587528228759766,False
